Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2023__Regulation Of Dopamine Secretion (GO:0014059),-0.5359287449887635,-1.1457738769299273,0.28347826086956524,0.4359741261949512,1.0,4/17,12.83%,Syt7;Syt13;Snca;Syt2
prerank,KEGG_2019_Mouse__Choline metabolism in cancer,-0.3937380268015691,-1.1455993766193648,0.21148036253776434,0.4360427279976763,1.0,26/97,11.62%,Ralgds;Pdgfd;Pcyt1b;Slc44a2;Pld2;Pdgfra;Slc44a4;Pdgfb;Rac2;Fos;Pdgfrb;Pdgfc;Chka;Dgkh;Pik3cd;Mapk3;Chkb;Plpp2;Akt3;Prkcg;Prkcb;Slc22a21;Dgkz;Pip5k1c;Akt1;Dgka
prerank,GO_Biological_Process_2023__Protein Targeting To Lysosome (GO:0006622),0.4634784948968884,1.145186327234186,0.2562929061784897,0.5107084120315358,1.0,6/24,11.68%,Lamp2;Ncoa4;Scarb2;Gcc2;Pik3r4;Nedd4
prerank,MSigDB_Hallmark_2020__DNA Repair,-0.3780476764920791,-1.144575577106231,0.203240058910162,0.43786198649322433,1.0,41/144,20.21%,Bcam;Ak1;Usp11;Vps37d;Sdcbp;Dguok;Alyref;Upf3b;Hcls1;Snapc4;Ercc1;Tsg101;Cda;Mpg;Lig1;Gtf2a2;Gsdme;Pold4;Stx3;Aprt;Tarbp2;Cant1;Rfc2;Eif1b;Polr1c;Polr2h;Nme1;Pold3;Nelfb;Srsf6;Vps37b;Dad1;Nt5c;Sac3d1;Polr2e;Taf9;Tk2;Ddb2;Pde4b;Nelfe;Vps28
prerank,GO_Biological_Process_2023__Telomere Maintenance Via Telomere Lengthening (GO:0010833),0.48269391462296746,1.1445401608906556,0.27427184466019416,0.5115625168153792,1.0,8/22,17.72%,Rfc1;Rpa1;Tert;Hsp90ab1;Dkc1;Ston1;Terf2ip;Hsp90aa1
prerank,GO_Biological_Process_2023__Protein Localization To Golgi Apparatus (GO:0034067),0.45605511527949977,1.144356603957947,0.27638190954773867,0.5112760499998334,1.0,13/27,15.59%,Arl5a;Vps13c;Optn;Vps13a;Vps13d;Gcc2;Gbf1;Gak;Paqr3;Arl1;Rab6a;Cog7;Rab33b
prerank,GO_Biological_Process_2023__Organophosphate Ester Transport (GO:0015748),0.46466517851087585,1.1443242611994382,0.28019323671497587,0.5106589781823521,1.0,10/25,11.09%,Mttp;Scp2;Epg5;Ldlr;Pitpnb;Pitpnc1;Osbpl2;Pctp;Triap1;Osbpl8
prerank,"GO_Biological_Process_2023__Protein Alpha-1,2-Demannosylation (GO:0036508)",0.5135125454872144,1.1441517228586071,0.289237668161435,0.510390773845974,1.0,7/15,19.05%,Marchf6;Edem3;Rnf139;Rnf103;Man1a2;Uggt1;Edem1
prerank,GO_Biological_Process_2023__Cell-Cell Adhesion Mediated By Cadherin (GO:0044331),-0.4990395159364941,-1.144080152200068,0.2981260647359455,0.4385904835376715,1.0,4/24,7.34%,Cdh6;Cdh1;Cdh3;Cdh11
prerank,GO_Biological_Process_2023__Cardiac Muscle Cell Differentiation (GO:0055007),-0.49224573581163833,-1.1439801862932304,0.2902097902097902,0.43847318171070226,1.0,8/26,21.26%,Wt1;Sik1;Sirt6;Slc8a1;Irx3;Lrrc27;Mef2c;Alpk2
prerank,GO_Biological_Process_2023__Positive Regulation Of CREB Transcription Factor Activity (GO:0032793),-0.5295214497817112,-1.143956640962874,0.27549194991055453,0.4382183759223302,1.0,7/17,20.32%,Cd200;Adcy8;Lrp8;Rps6ka4;Crtc2;Epha5;Lpar5
prerank,Reactome_2022__Negative Regulation Of FGFR2 Signaling R-HSA-5654727,-0.4773783145273894,-1.1438853530936566,0.25888324873096447,0.4380616947318295,1.0,7/31,11.87%,Src;Fgf18;Spry2;Fgfr2;Mapk3;Fgf13;Rps27a
prerank,GO_Biological_Process_2023__Protein Targeting To Membrane (GO:0006612),0.39254504205318125,1.1438014789583444,0.22598870056497175,0.5105526518547093,1.0,14/64,11.75%,Pard3;Sec63;Arl6ip1;Vps37a;Zdhhc9;Pex3;Sec62;Pex5;Zdhhc21;Atg3;Pikfyve;Srpra;Rab3ip;Rtp3
prerank,Reactome_2022__UCH Proteinases R-HSA-5689603,0.36871341949077985,1.1428072624914278,0.19559228650137742,0.5122533930124076,1.0,22/92,14.69%,Kdm1b;Psme4;Psmd2;Psmb7;Psmd11;Psmd12;H2ac6;Asxl2;Psmd14;Psmd6;Psme3;Psma3;Psmc6;Psmc1;Psmd5;Psmf1;Usp15;Psma1;Foxk2;Yy1;Bard1;Uchl3
prerank,GO_Biological_Process_2023__Triglyceride Homeostasis (GO:0070328),0.4438770798806705,1.1423781474562926,0.25235849056603776,0.5125622813563604,1.0,13/30,21.51%,Pnpla8;Angptl3;Fitm2;Nr1h4;C1qtnf3;Nr1h3;Dgat2;Gckr;Rora;Apoc3;Hnf4a;Mlxipl;Lipc
prerank,GO_Biological_Process_2023__Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536),-0.44974963217308517,-1.1423579970159012,0.24870466321243523,0.44088433711505265,1.0,14/44,12.92%,Tmsb4x;Anxa1;Pdgfb;Rhoj;Angpt1;Fgf18;Thbs1;Fgfr1;Akt3;Foxc2;Akt1;Ets1;Hmox1;Tgfb1
prerank,Reactome_2022__Dual Incision In TC-NER R-HSA-6782135,0.3901209008524101,1.1418958741968752,0.22589531680440772,0.51300794198445,1.0,20/63,20.82%,Cul4a;Polr2b;Aqr;Cul4b;Ddb1;Ercc3;Ccnh;Usp7;Gtf2h1;Ep300;Prpf19;Tcea1;Polr2k;Gtf2h2;Cdk7;Polr2i;Gtf2h3;Polr2l;Polr1b;Polr2a
prerank,GO_Biological_Process_2023__Phospholipid Metabolic Process (GO:0006644),-0.4188294101324397,-1.1418172130265885,0.2702702702702703,0.4417043988744644,1.0,19/62,16.60%,Pld2;Mboat1;Plbd2;Plcd1;Plppr1;Pla2g5;Agpat4;Plpp2;Plcb2;Plaat3;Lpcat1;Plppr2;Cln8;Agpat1;Pld1;Smpd3;Plppr4;Plppr3;Plpp1
prerank,Reactome_2022__Cell-extracellular Matrix Interactions R-HSA-446353,-0.5253720472275415,-1.1417090143496673,0.29528985507246375,0.44161738310386617,1.0,6/16,11.42%,Fblim1;Flna;Parvb;Flnc;Rsu1;Vasp
prerank,GO_Biological_Process_2023__Stress Granule Assembly (GO:0034063),0.45646612522078267,1.1409383172318135,0.2706766917293233,0.5145167062726645,1.0,11/24,14.57%,Ythdf3;Ddx6;Eif2s1;Ubap2l;Ddx3x;Ythdf2;Csde1;Dync1h1;Mapt;Fmr1;G3bp2
prerank,GO_Biological_Process_2023__Regulation Of Interferon-Alpha Production (GO:0032647),0.46119542233753125,1.140800153089664,0.2784503631961259,0.5141593936575438,1.0,8/25,11.04%,Hspd1;Dhx36;Ifih1;Dhx9;Setd2;Ddx3x;Mavs;Tbk1
prerank,Reactome_2022__RHOC GTPase Cycle R-HSA-9013106,0.37929035928369403,1.1402145737194205,0.21428571428571427,0.5148752399545541,1.0,18/72,10.19%,Daam1;Pik3r1;Abcd3;Lman1;Acbd5;Vapb;Arhgef12;Arhgap35;Arhgap21;Arhgap26;Arhgap5;Maco1;Vav2;Arhgef11;Pkn2;Erbin;Rock2;Stom
prerank,Reactome_2022__GABA Receptor Activation R-HSA-977443,-0.4344193354109215,-1.1400223758532908,0.24878836833602586,0.4448675458535347,1.0,12/53,9.48%,Adcy2;Ubd;Gnai2;Gng11;Gnb2;Kcnj2;Gng2;Adcy7;Adcy8;Adcy1;Gng7;Gnb5
prerank,GO_Biological_Process_2023__Protein Peptidyl-Prolyl Isomerization (GO:0000413),-0.5432320435373735,-1.139154504608744,0.31569664902998235,0.44636159820594307,1.0,1/15,0.69%,Ppic
prerank,"GO_Biological_Process_2023__Synaptic Transmission, Cholinergic (GO:0007271)",-0.5511927394248689,-1.1389077986289884,0.3050847457627119,0.4465802712855514,1.0,1/15,0.78%,Chrnb1
prerank,Reactome_2022__M Phase R-HSA-68886,0.31097536359771655,1.1386396252883955,0.09134615384615384,0.5178139299251846,1.0,72/354,16.01%,Dynll2;Spc24;Ranbp2;Tuba8;Psme4;Psmd2;Rab1a;Psmb7;Kpnb1;Cdc27;Phf8;Smc1a;Wapl;Nup54;Spast;Pafah1b1;Akap9;Uso1;Mapk1;Nup50;Tpr;Nup88;Psmd11;Ppp2r5e;Ahctf1;Psmd12;Ppp2ca;Blzf1;Ppp2r1b;Nup58;H2ac6;Pds5a;Ccp110;Tnpo1;Taok1;Ppp2r5a;Psmd14;Psmd6;Anapc1;Alms1;Clasp1;Nup155;H2bc12;Psme3;Psma3;Cenpu;Dync1h1;Mcph1;Cep135;Nup153;Psmc6;Psmc1;Pcm1;Kmt5a;Pds5b;Psmd5;Psmf1;Nup98;Nup35;Nup214;Psma1;Stag2;Nipbl;H2bc4;Actr1a;Ncapd3;Gorasp1;Nup205;Rab33b;Nek6;Kansl1;Psma6
prerank,GO_Biological_Process_2023__Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),0.49891903743763266,1.138408331593609,0.2863636363636364,0.5176747652799538,1.0,2/18,3.48%,Elovl6;Asah2
prerank,Reactome_2022__Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122,-0.4580055409490065,-1.1383626714809076,0.28180354267310787,0.4474039159215115,1.0,11/37,16.79%,Rgs11;Gng11;Gnb2;Gng2;Gng7;Gnb5;Gna15;Gnb4;Gnb1;Gng10;Rgs9bp
prerank,GO_Biological_Process_2023__Glycerophospholipid Biosynthetic Process (GO:0046474),-0.3905766084113788,-1.1380112446870159,0.22641509433962265,0.4478611371842126,1.0,26/105,12.51%,Pitpnm3;Slc27a1;Muc1;Pcyt1b;Slc44a2;Plscr1;Pld2;Slc44a4;Chka;Dgkh;Apoa1;Chkb;Inpp5j;Agpat4;Pitpnm1;Cln3;Lpcat2;Bmx;Cds1;Lpcat1;Dgkz;Pip5k1c;Dgka;Far1;Agpat1;Pld1
prerank,GO_Biological_Process_2023__Positive Regulation Of Interleukin-4 Production (GO:0032753),-0.5373347009398645,-1.1377489131549827,0.32538330494037476,0.4480935740441466,1.0,8/15,21.52%,Fcer1g;Havcr2;Cebpb;Syk;Irf4;Gata3;Nlrp3;Slc7a5
prerank,GO_Biological_Process_2023__Brain Development (GO:0007420),-0.37373163601814047,-1.1376257562572434,0.1894273127753304,0.44806078175749153,1.0,44/146,17.17%,Adgrg1;Foxj1;Cxcr4;Cx3cr1;Sctr;Phgdh;Arnt2;Bbs2;Eml1;Grhl2;Egr2;Eomes;Ndrg4;Mdga1;Col4a1;Spef2;Hspg2;Amigo1;Cenpf;Map1s;Grin2d;Rtn1;Pitpnm1;Pbx4;Ctnna2;Robo2;Pou6f1;Pafah1b3;Dmbx1;Macroh2a2;Ddit4;Apod;Meis1;Grin2c;Cntnap2;Mast1;Six3;Smg9;Grin1;Epha7;Dscaml1;Rogdi;Aim2;Qars1
prerank,Reactome_2022__Nuclear Signaling By ERBB4 R-HSA-1251985,-0.46425030387892874,-1.1374680279222862,0.2711267605633803,0.44804120187984786,1.0,5/32,9.14%,Adap1;Hbegf;Src;Sparc;Ereg
prerank,Reactome_2022__Cyclin E Associated Events During G1/S Transition R-HSA-69202,0.3716210821827363,1.136934785214344,0.203125,0.520413236970483,1.0,23/82,16.01%,Wee1;Psmd2;Psmb7;Lin54;Psmd11;Psmd12;Akt2;Ptk6;Psmd14;Psmd6;Rbl2;Ccnh;Psme3;Psma3;Skp1;Psmc6;Psmc1;Psmd5;Psmf1;Psma1;Tfdp2;Skp2;Psma6
prerank,Reactome_2022__Retinoid Metabolism And Transport R-HSA-975634,-0.4443516421892573,-1.1367171689964668,0.2721417069243156,0.44930347402540544,1.0,12/40,9.90%,Rbp1;Agrn;Gpc1;Apoa4;Apoa1;Gpc3;Lrp12;Hspg2;Lrp8;Akr1b10;Gpc2;Lpl
prerank,GO_Biological_Process_2023__Positive Regulation Of Endopeptidase Activity (GO:0010950),0.4612577810111289,1.1367084200190452,0.2798165137614679,0.5202549562410185,1.0,1/25,0.03%,Mbl2
prerank,Reactome_2022__Striated Muscle Contraction R-HSA-390522,-0.47637249958383554,-1.1365193653123014,0.2946127946127946,0.4493813243731921,1.0,10/32,16.28%,Vim;Tpm4;Tmod2;Tpm1;Myh8;Tmod1;Des;Mybpc3;Tnni2;Myl1
prerank,GO_Biological_Process_2023__mRNA Transport (GO:0051028),0.38722440462795205,1.136323663146751,0.256,0.5205508990937867,1.0,23/57,22.12%,Ddx19b;Nxt2;Alkbh5;Mcm3ap;Tpr;Nup88;Ncbp3;Thoc2;Fmr1;Smg5;Nup214;Thoc5;Ncbp1;Hhex;Upf1;Rae1;Smg7;Gle1;Smg6;Fyttd1;Nup133;Nup107;Smg1
prerank,GO_Biological_Process_2023__miRNA Processing (GO:0035196),0.44086284809298826,1.136241644553472,0.26912181303116145,0.520050286078649,1.0,9/32,15.46%,Tut4;Pum1;Pus10;Tut7;Dicer1;Ago3;Smad2;Ncbp1;Spout1
prerank,GO_Biological_Process_2023__Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),-0.44152218141384264,-1.135766281099871,0.26813880126182965,0.4506367616086327,1.0,18/51,12.92%,Cx3cl1;Tnf;Pdgfb;Eln;Pdgfrb;Thbs1;Ccl5;Ccn4;Tnfaip3;Nr4a3;Ptgir;Ndrg4;Ereg;Akt1;Apod;Foxp1;Hmox1;Tgfb1
prerank,GO_Biological_Process_2023__Establishment Of Mitotic Spindle Orientation (GO:0000132),-0.4813202567916369,-1.135295431040425,0.2966101694915254,0.45128301237567675,1.0,12/28,23.75%,Misp;Pkhd1;Gja1;Gpsm1;Enkd1;Cenpa;Spdl1;Nde1;Ubxn2b;Sapcd2;Ndel1;Ndc80
prerank,GO_Biological_Process_2023__Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),-0.5155084091472893,-1.135257015930216,0.29401408450704225,0.4510568521633072,1.0,6/21,14.21%,Spred2;Rps7;Rpl17;Myc;Rps20;Rps15
prerank,Reactome_2022__DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,0.382958561716358,1.135122113527828,0.23655913978494625,0.5220110388345444,1.0,23/63,16.14%,Chuk;Tax1bp1;Ifih1;Itch;Ube2d3;Rnf125;Traf6;Cyld;Nlrx1;Ikbkg;Hsp90ab1;Ube2k;Mavs;Ripk1;Ep300;Tbk1;Saa2;Tank;Casp8;Fadd;Rigi;Trim25;Atg5
prerank,Reactome_2022__RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,0.36539065910557517,1.1346001391161418,0.18694362017804153,0.5226105933913737,1.0,20/89,14.17%,Psme4;Psmd2;Psmb7;Itch;Psmd11;Psmd12;H2ac6;Psmd14;Psmd6;Ccnh;Yap1;H2bc12;Psme3;Psma3;Psmc6;Psmc1;Psmd5;Psmf1;Psma1;H2bc4
prerank,KEGG_2019_Mouse__Th17 cell differentiation,-0.3931207375944381,-1.1343045711523518,0.23112480739599384,0.4527142959938529,1.0,30/98,13.88%,Il1r1;Lck;Smad3;H2-Aa;Fos;Mapk13;H2-Eb1;Runx1;Nfkbie;H2-Ab1;Nfatc2;H2-DMb1;Mapk3;Cd3e;Lat;Cd4;Ifngr1;Il21r;Il2rg;Nfkbia;Il4ra;Il6ra;Cd3d;Il2rb;Nfkb1;Cd3g;Il17d;Tgfb1;Ifngr2;Il27ra
prerank,GO_Biological_Process_2023__Regulation Of Adaptive Immune Response (GO:0002819),-0.5245894016488332,-1.134292282018564,0.30905861456483125,0.45242263265682353,1.0,5/18,17.61%,Irf1;Skap1;Sash3;Trim27;Samsn1
prerank,GO_Biological_Process_2023__Negative Regulation Of Protein Secretion (GO:0050709),-0.45453386988996636,-1.1342534010830263,0.2636986301369863,0.45216927636597465,1.0,10/34,14.20%,Cd200;Rhbdf1;Rab11fip5;Rhbdf2;Inhbb;F2r;Irs1;Erp29;Kcnj11;Sfrp1
prerank,GO_Biological_Process_2023__Regulation Of Organelle Organization (GO:0033043),0.36249568736123056,1.1341532306715185,0.1977077363896848,0.5229602911065253,1.0,21/97,12.27%,Lman1;Rdx;Arl6ip1;Pde4dip;Vps35;Rhot1;Slc30a9;Sar1b;Scarb2;Akap9;Mapk1;Clec16a;Taok1;Mtm1;Mavs;Ep300;Rap1gds1;Mapt;Tmem33;Camsap3;Arhgef5
prerank,Reactome_2022__Ca2+ Pathway R-HSA-4086398,-0.4220411005385043,-1.13372344028859,0.2597809076682316,0.4529878412565802,1.0,20/61,16.54%,Itpr3;Gng11;Camk2a;Gnb2;Prkg1;Gng2;Fzd9;Wnt11;Plcb2;Wnt5a;Gng7;Myc;Gnb5;Fzd2;Plcb3;Tcf7l1;Gnb4;Gnb1;Tcf7;Gng10
prerank,GO_Biological_Process_2023__Negative Regulation Of Epithelial Cell Migration (GO:0010633),-0.46496353696358994,-1.1335986976289383,0.2902684563758389,0.4529333325024344,1.0,14/33,18.33%,Adamts9;Evl;Slit2;Tacstd2;Thbs1;Marveld3;Mcc;Coro1c;Dcn;Ptprm;Sp100;Ptpn23;Dnaja4;Pfn2
prerank,Reactome_2022__KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604,0.5046582556243678,1.1331373508371119,0.2817551963048499,0.524685391661922,1.0,3/16,6.61%,Mapk14;Dcp2;Dis3
prerank,GO_Biological_Process_2023__Protein Localization To Chromatin (GO:0071168),0.4430812452937616,1.1331011059695042,0.2621359223300971,0.524068754072863,1.0,11/30,16.22%,Wapl;Pphln1;H4c9;Parp1;H2ac8;Mms22l;Nipbl;Ctcfl;Tasor;Sgf29;Fam47e
prerank,GO_Biological_Process_2023__Carbohydrate Biosynthetic Process (GO:0016051),-0.49972300846460715,-1.1330972120002,0.2841918294849023,0.45365877145711186,1.0,7/21,15.81%,Fut2;St3gal2;Fut1;St3gal6;St8sia6;Fut4;B3galt5
prerank,GO_Biological_Process_2023__Maturation Of LSU-rRNA (GO:0000470),0.48283450695164787,1.1328322381101559,0.29515418502202645,0.5240342937197668,1.0,10/20,22.02%,Las1l;Rbm34;Nedd4;Urb1;Wdr12;Ftsj3;Ddx18;Nsa2;Nop2;Nifk
prerank,GO_Biological_Process_2023__Double-Strand Break Repair (GO:0006302),0.3391529647503461,1.132571662511866,0.16319444444444445,0.5239919993507172,1.0,51/164,22.20%,Dtx3l;Vcp;Nbn;Lig4;Prkdc;Zfyve26;Ddx1;Rpa1;Parp9;Parp1;Xrcc5;Dna2;Slf1;Rnf168;Xrcc6;Atm;Psmd14;Brca2;Kdm2a;Smc6;Wrn;Top3a;Rfwd3;Mms22l;Smarcad1;Lig3;Prpf19;Ston1;Rev3l;Yy1;Chd4;Dclre1c;Setx;Dclre1a;Nsmce4a;Ube2v2;Ints3;Xrcc2;Smarcal1;Actr5;Wdr48;Swi5;Rnf169;Hus1;Rad50;Eid3;Polb;Helq;Babam1;Nsd2;Dntt
prerank,MSigDB_Hallmark_2020__mTORC1 Signaling,0.32796787439136565,1.1325447415401935,0.13993174061433447,0.5233734147134375,1.0,66/194,17.59%,Cyb5b;Hspa9;Gbe1;Stard4;Hspd1;Acly;Idh1;Eprs1;Adipor2;Hspa4;Pgk1;Me1;Pgm1;Elovl6;Dhfr;Ldlr;Immt;Rab1a;Ufm1;Dhcr24;Ube2d3;Qdpr;Uso1;Egln3;Cth;Rpa1;Tpi1;Ebp;Psmd12;Map2k3;Sc5d;Pitpnb;Ppa1;Ccng1;Sord;Psmd14;Gmps;Psme3;Psma3;Gtf2h1;Tbk1;Psmc6;Gga2;Hmbs;Cct6a;Gsk3b;Ykt6;Acaca;Actr2;Bhlhe40;Cops5;Hspe1;Tcea1;Pdk1;Hmgcr;Nup205;Ak4;Txnrd1;Gapdh;Nmt1;Pno1;Idi1;Etf1;Dhcr7;Insig1;Mcm2
prerank,Reactome_2022__G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217,-0.5170446561387324,-1.1317701287452784,0.2988313856427379,0.4561487361909653,1.0,10/20,16.54%,Gng11;Gnb2;Gng2;Plcb2;Gng7;Gnb5;Plcb3;Gnb4;Gnb1;Gng10
prerank,KEGG_2019_Mouse__Ether lipid metabolism,-0.437615327799947,-1.1316920982146517,0.28365384615384615,0.4559980715192039,1.0,15/43,16.60%,Pld3;Pld2;Pla2g7;Ugt8a;Lpcat4;Pla2g5;Lpcat2;Plpp2;Lpcat1;Pafah1b3;Pld1;Pld4;Pla2g4e;Gdpd1;Plpp1
prerank,Reactome_2022__Translesion Synthesis By POLH R-HSA-110320,0.4937217737183358,1.1315540217969957,0.27319587628865977,0.525127535478624,1.0,4/19,12.80%,Vcp;Nploc4;Polh;Sprtn
prerank,GO_Biological_Process_2023__DNA Replication Initiation (GO:0006270),0.4752351583038988,1.1313758391737159,0.3058252427184466,0.524882700159106,1.0,7/20,18.03%,Mcm10;Orc4;Pura;Noc3l;Topbp1;Mcm2;Orc3
prerank,Reactome_2022__Hedgehog Off State R-HSA-5610787,0.35983784001349933,1.1312940901210862,0.21787709497206703,0.5243862466838128,1.0,19/97,12.61%,Prkar2a;Adcy9;Psme4;Psmd2;Psmb7;Itch;Ift140;Psmd11;Psmd12;Psmd14;Psmd6;Psme3;Psma3;Skp1;Psmc6;Psmc1;Psmd5;Psmf1;Gsk3b
prerank,GO_Biological_Process_2023__Regulation Of Myoblast Differentiation (GO:0045661),0.3994904877800385,1.1310614110859283,0.26448362720403024,0.5243070298791475,1.0,14/48,10.06%,Plcb1;Trip4;Smarca2;Mapk14;Igfbp3;Tbx3;Ranbp3l;Pbrm1;Brd7;Dpf3;Smarcc2;Smarca4;Xkr8;Ankrd2
prerank,GO_Biological_Process_2023__Phosphatidylinositol 3-Kinase Signaling (GO:0014065),-0.4641411570287196,-1.1310102340158998,0.2629757785467128,0.45708912280938124,1.0,16/31,19.36%,Ltk;Erbb2;Igf1r;Pik3r5;Pik3cd;Myo16;Nyap1;Irs1;Zfp36l1;Htr2a;Cd160;Tyro3;Plekha1;Htr2b;Pik3cg;Gata3
prerank,Reactome_2022__Signaling By RAF1 Mutants R-HSA-9656223,-0.4527170544991594,-1.1309012374921026,0.28471001757469244,0.45699425514014763,1.0,10/37,14.76%,Cnksr1;Src;Camk2a;Mapk3;Ksr1;Arrb1;Arrb2;Apbb1ip;Iqgap1;Camk2d
prerank,GO_Biological_Process_2023__Substantia Nigra Development (GO:0021762),0.4229964920926869,1.1308330009391987,0.25699745547073793,0.524148083519661,1.0,4/35,3.90%,Mbl2;Glud1;Maob;Sec16a
prerank,Reactome_2022__Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,0.335058334598485,1.1306335092200401,0.15017064846416384,0.5239136443925011,1.0,60/165,18.79%,Dynll2;Naa30;Man2a1;Copg2;Gosr1;Kif3b;Rab1a;Cog4;Kif21a;Kif1b;Copb2;Pafah1b1;Golim4;Cog2;Kif1c;Gcc2;Golga4;Cog6;Vps53;Naa35;Snap29;Kif5b;Arcn1;Kif16b;Kif13b;Igf2r;Copb1;Copa;Ric1;Kif26b;Dync1h1;Trip11;Nbas;Gosr2;Ykt6;Vti1a;Vps45;Rab6a;Tmf1;Plin3;Rab3gap1;Rab18;Cog7;Golga1;Actr1a;Man1a2;Dctn4;Actr10;Arfgap2;Cux1;Rab33b;Rab43;Vps54;Rint1;Ptges2;Napg;Tmed7;Nsf;Dctn1;Cog5
prerank,Reactome_2022__Transcriptional Regulation By RUNX3 R-HSA-8878159,-0.3941985359251512,-1.1305943568308159,0.24537037037037038,0.4573134695200232,1.0,19/93,13.80%,Ccn2;Jag1;Smad3;Tead1;Src;Runx3;Runx1;Mamld1;Tead2;Myc;Tead4;Bcl2l11;Psmb8;Rbpj;Cdkn1a;Rps27a;Tgfb1;Tcf7l1;Maml2
prerank,KEGG_2019_Mouse__Collecting duct acid secretion,-0.4825372158912563,-1.1304509279557073,0.29809358752166376,0.4573350073383237,1.0,8/26,18.59%,Tcirg1;Atp6v0d2;Atp6v0e2;Car2;Atp6v0c;Atp6v1f;Atp6v0e;Atp6v1b2
prerank,GO_Biological_Process_2023__Reticulophagy (GO:0061709),0.5094544843266251,1.130195566192892,0.2918552036199095,0.5242732005235468,1.0,6/16,11.41%,Ulk2;Ufm1;Rb1cc1;Atg2b;Ufl1;Retreg3
prerank,"GO_Biological_Process_2023__G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)",-0.4401861724122953,-1.1301550582167157,0.2845117845117845,0.4576439665772112,1.0,10/40,17.65%,Anxa1;Cnr1;Ccr1;Ptgir;Ccl2;Htr2a;Lhcgr;Npy1r;Cnr2;Htr2b
prerank,Reactome_2022__RHO GTPase Effectors R-HSA-195258,-0.35072711442772087,-1.1297719381105489,0.1814516129032258,0.45810775479931715,1.0,43/253,11.09%,Cyba;Rhoc;Rhob;Ncf4;Cftr;Klc3;Dynll1;Baiap2;Limk2;Rac2;Ncf1;Src;Arpc1b;Evl;Fmnl1;Cyfip2;Abi2;Rhog;Noxa1;Fmnl3;Llgl1;Cenpt;Tax1bp3;Actg1;Ncf2;Mapk3;Wipf1;Birc5;Rhod;Cenpf;Arpc5;Flna;Prkcd;H2az1;S100a8;Knl1;Prkcb;Arpc2;Incenp;Klc1;Pdzd2;Pkn1;Cybb
prerank,GO_Biological_Process_2023__Negative Regulation Of Transferase Activity (GO:0051348),-0.4699106410484916,-1.1296643276885123,0.2899305555555556,0.45801456370343047,1.0,8/34,16.21%,Cdkn1c;Src;Zfp36;Xrcc1;Terf1;Smad7;Irs2;Cdkn1b
prerank,Reactome_2022__Regulation Of TNFR1 Signaling R-HSA-5357905,0.4235252520005703,1.1294918616345497,0.2681818181818182,0.5252662141065526,1.0,17/35,16.38%,Chuk;Otud7b;Tax1bp1;Usp4;Cyld;Xiap;Ikbkg;Madd;Ripk1;Sppl2a;Usp25;Cflar;Tank;Casp8;Fadd;Usp2;Otulin
prerank,GO_Biological_Process_2023__Ruffle Organization (GO:0031529),-0.5417736743932194,-1.1294181987190615,0.3274956217162872,0.45818513777323344,1.0,8/15,17.43%,Aif1l;Carmil1;Arfip2;Tpm1;Plek;Coro1b;Ccr7;Plekha1
prerank,GO_Biological_Process_2023__Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),-0.42095584257810154,-1.128560834636001,0.26812816188870153,0.4596536491440467,1.0,18/48,21.38%,Cdkn1c;Pkmyt1;Cdc25a;Ccnd2;Ccng2;Cdkn2b;Sertad1;Ccnf;Cdkn1a;Cnppd1;Cdkn1b;Ccna2;Ccnb1;Gadd45a;Ccnd3;Cdc25c;Cdc6;Ccnjl
prerank,GO_Biological_Process_2023__Cardiac Epithelial To Mesenchymal Transition (GO:0060317),-0.5122487654373884,-1.1285016431940715,0.3107142857142857,0.4594511422865327,1.0,6/19,10.72%,Tgfb2;Snai1;Snai2;Spry1;Tgfbr3;Rbpj
prerank,GO_Biological_Process_2023__Regulation Of Transferase Activity (GO:0051338),-0.5153535078380348,-1.1283052219122716,0.3061594202898551,0.45954063533316264,1.0,6/20,16.24%,Emp2;Slamf8;Spindoc;Ldb1;Hpf1;Ppp1r3f
prerank,GO_Biological_Process_2023__Positive Regulation Of Cell Death (GO:0010942),-0.44076107232960576,-1.1282957036225314,0.2823343848580442,0.4592397194725053,1.0,10/42,8.70%,Rarg;Tnf;Tyrobp;Hebp2;Efnb2;C1qa;Clu;Itgam;Itgb2;Wnt5a
